Nor_Vel,East_Vel,Down_Vel,LAT,Long,Nx_Accel,Ny_Accel,Nz_Accel,Nor_Accel,Mag_Head,Roll,Pitch,True_Head,Gnd_Track,Roll_Rate,Pitch_Rate,Yaw_Rate,TAS,CAS,Gnd_Speed,MACH,True_AOA,Indi_AOA,Corr_Alt,SYS_Alt,BARO_Alt,RALT_Alt,Wind_Mag,Wind_Dir,MS_Mode,AC_Mode,FOM,Fuel,UTC
-96,667,-7,-0.172682,-0.280499,11.706225,0.1524,8.096251,1.450459,102,-55.184326,2.026978,87.731323,112,-0.637207,1.911621,-1.867676,546,362,674,0.912109,3,-1,28655,28852,28668,,153,321,2,12,1,3404,54845368
-94,667,-7,-0.172683,-0.280497,11.915775,0.2286,8.21055,1.474828,101,-55.228271,1.994019,87.462158,112,-0.307617,1.977539,-1.82373,546,362,674,0.912109,3,-1,28655,28856,28670,,153,321,2,12,1,3404,54845476
-91,667,-7,-0.172683,-0.280495,11.8872,0.257175,8.162925,1.469638,101,-55.244751,1.96106,87.192993,112,-0.021973,2.087402,-1.779785,546,362,674,0.912109,3,-1,28655,28856,28670,,153,321,2,12,1,3404,54845572
-89,667,-7,-0.172683,-0.280493,12.030075,0.371475,8.2296,1.485927,101,-55.228271,1.933594,86.918335,111,0.461426,2.06543,-1.757813,545,362,673,0.912109,3,-1,28655,28856,28668,,153,321,2,12,1,3403,54845676
-87,667,-7,-0.172683,-0.280491,12.125325,0.371475,8.2677,1.495892,100,-55.178833,1.911621,86.64917,111,0.74707,2.06543,-1.757813,546,362,673,0.912109,4,-1,28655,28856,28668,,153,321,2,12,1,3402,54845768
-84,667,-7,-0.172683,-0.280489,12.1539,0.428625,8.382,1.505099,100,-55.129395,1.884155,86.380005,111,0.681152,2.021484,-1.73584,545,362,672,0.912109,3,-1,28658,28856,28670,,153,321,2,12,1,3402,54845876
-82,667,-7,-0.172684,-0.280487,12.125325,0.485775,8.391525,1.503461,100,-55.05249,1.856689,86.116333,111,1.010742,1.999512,-1.73584,545,362,672,0.910156,4,-1,28655,28856,28668,,153,321,2,12,1,3401,54845968
-79,667,-7,-0.172684,-0.280485,12.163425,0.523875,8.4582,1.510607,100,-54.975586,1.829224,85.863647,111,0.878906,1.889648,-1.691895,545,362,671,0.912109,4,-1,28658,28856,28670,,153,321,2,12,1,3400,54846080
-77,667,-7,-0.172684,-0.280483,12.049125,0.5715,8.401051,1.497921,99,-54.904175,1.801758,85.610962,110,0.834961,1.889648,-1.669922,545,362,671,0.912109,3,-1,28658,28856,28670,,153,321,2,12,1,3400,54846168
-75,666,-7,-0.172684,-0.280481,12.049125,0.619125,8.36295,1.495872,99,-54.849243,1.774292,85.36377,110,0.637207,1.889648,-1.625977,545,361,671,0.910156,3,-1,28658,28856,28670,,153,321,2,12,1,3400,54846276
-72,666,-7,-0.172684,-0.280479,12.1158,0.676275,8.448675,1.506711,99,-54.788818,1.752319,85.116577,110,1.010742,1.911621,-1.604004,545,361,671,0.910156,4,-1,28658,28860,28670,,153,321,2,12,1,3399,54846368
-70,666,-6,-0.172685,-0.280477,12.21105,0.7239,8.582026,1.522661,99,-54.711914,1.730347,84.874878,110,1.032715,1.911621,-1.560059,545,361,670,0.910156,4,-1,28658,28860,28670,,153,321,2,12,1,3399,54846476
-68,666,-6,-0.172685,-0.280475,12.277725,0.78105,8.62965,1.531285,98,-54.602051,1.713867,84.633179,110,1.40625,1.845703,-1.560059,545,361,670,0.910156,4,-1,28658,28856,28670,,153,321,2,12,1,3399,54846572
-65,666,-6,-0.172685,-0.280473,12.192,0.81915,8.715375,1.529431,98,-54.492188,1.697388,84.391479,110,1.340332,1.889648,-1.516113,545,361,669,0.910156,4,-1,28658,28856,28670,,153,321,2,12,1,3399,54846676
-63,666,-6,-0.172685,-0.280471,12.258676,0.885825,8.791575,1.539881,98,-54.332886,1.686401,84.144287,109,2.175293,1.955566,-1.494141,545,361,669,0.910156,4,-1,28658,28856,28670,,153,321,2,12,1,3399,54846768
-61,665,-6,-0.172685,-0.280469,11.8491,0.904875,8.6106,1.495436,98,-54.140625,1.680908,83.897095,109,1.955566,1.999512,-1.494141,545,361,668,0.910156,3,-1,28658,28856,28670,,153,321,2,12,1,3398,54846876
-58,665,-5,-0.172685,-0.280467,12.239625,0.9906,8.85825,1.542912,97,-53.893433,1.675415,83.644409,109,2.790527,2.043457,-1.538086,544,361,668,0.910156,4,-1,28658,28856,28670,,153,321,2,12,1,3398,54846968
-56,665,-5,-0.172686,-0.280465,12.17295,1.0287,8.829675,1.535905,97,-53.640747,1.669922,83.397217,109,2.087402,1.933594,-1.494141,545,361,668,0.910156,4,-1,28660,28856,28673,,153,321,2,12,1,3397,54847076
-53,665,-5,-0.172686,-0.280463,11.90625,1.0668,8.829675,1.51441,97,-53.399048,1.664429,83.155518,109,2.724609,1.933594,-1.472168,545,361,667,0.910156,4,-1,28660,28856,28673,,153,321,2,12,1,3397,54847168
-51,665,-5,-0.172686,-0.280461,12.134851,1.171575,9.020175,1.545485,97,-53.157349,1.664429,82.908325,108,2.021484,1.955566,-1.450195,544,361,667,0.910156,4,-1,28658,28856,28670,,153,321,2,12,1,3397,54847276
-49,664,-5,-0.172686,-0.280459,12.05865,1.171575,9.067801,1.542034,96,-52.954102,1.664429,82.666626,108,2.351074,1.911621,-1.450195,544,361,666,0.908203,4,-1,28655,28856,28670,,153,321,2,12,1,3397,54847368
-46,664,-4,-0.172686,-0.280457,12.106276,1.228725,8.9535,1.539247,96,-52.745361,1.669922,82.424927,108,1.845703,1.889648,-1.450195,544,361,666,0.908203,4,-1,28658,28856,28670,,153,321,2,12,1,3396,54847476
-44,664,-4,-0.172686,-0.280455,12.02055,1.228725,9.191625,1.546849,96,-52.58606,1.675415,82.183228,108,1.889648,1.911621,-1.40625,544,361,666,0.910156,4,-1,28658,28856,28670,,153,321,2,12,1,3397,54847572
-42,664,-4,-0.172686,-0.280453,12.1158,1.31445,9.153525,1.552925,96,-52.415771,1.680908,81.947021,107,1.604004,1.867676,-1.428223,544,361,665,0.908203,4,-1,28658,28856,28673,,153,321,2,12,1,3396,54847676
-39,663,-4,-0.172686,-0.280451,11.811,1.35255,9.210675,1.532453,96,-52.289429,1.680908,81.705322,107,1.625977,1.867676,-1.450195,544,360,665,0.908203,4,0,28658,28856,28670,,153,321,2,12,1,3396,54847768
-37,663,-3,-0.172687,-0.280449,11.86815,1.4097,9.20115,1.536949,95,-52.141113,1.686401,81.469116,107,1.450195,1.889648,-1.450195,544,360,664,0.908203,4,-1,28655,28856,28670,,153,321,2,12,1,3396,54847876
-35,663,-3,-0.172687,-0.280447,11.858625,1.457325,9.286875,1.542001,95,-52.009277,1.686401,81.227417,107,1.560059,1.933594,-1.450195,544,360,664,0.908203,4,0,28655,28856,28668,,153,321,2,12,1,3395,54847968
-32,662,-3,-0.172687,-0.280445,11.79195,1.476375,9.31545,1.538574,95,-51.833496,1.691895,80.985718,107,1.713867,1.889648,-1.450195,544,360,663,0.908203,4,0,28658,28856,28670,,153,321,2,12,1,3395,54848080
-30,662,-3,-0.172687,-0.280443,11.725275,1.514475,9.35355,1.536051,95,-51.657715,1.691895,80.744019,106,1.999512,1.977539,-1.494141,544,360,663,0.908203,4,0,28658,28856,28670,,153,321,2,12,1,3395,54848168
-28,662,-2,-0.172687,-0.280441,11.858625,1.61925,9.46785,1.55506,94,-51.416016,1.697388,80.496826,106,2.48291,1.889648,-1.516113,543,360,663,0.908203,4,0,28655,28856,28668,,153,321,2,12,1,3395,54848276
-26,661,-2,-0.172687,-0.280439,11.649076,1.6383,9.477375,1.53934,94,-51.196289,1.702881,80.255127,106,2.15332,1.889648,-1.494141,543,360,662,0.908203,4,0,28655,28856,28668,,153,321,2,12,1,3394,54848368
-23,661,-2,-0.172687,-0.280437,11.7348,1.628775,9.54405,1.549936,94,-50.993042,1.702881,80.013428,106,2.021484,1.845703,-1.472168,543,360,662,0.90625,4,0,28655,28856,28668,,153,321,2,12,1,3394,54848476
-21,661,-2,-0.172687,-0.280435,11.71575,1.73355,9.58215,1.55229,94,-50.855713,1.708374,79.771729,106,0.856934,1.889648,-1.472168,543,360,661,0.90625,4,0,28655,28856,28668,,153,321,2,12,1,3394,54848572
-19,660,-1,-0.172687,-0.280433,11.725275,1.781175,9.525001,1.549873,93,-50.773315,1.71936,79.530029,106,0.593262,1.845703,-1.450195,543,360,661,0.90625,4,0,28655,28856,28668,,153,321,2,12,1,3394,54848676
-17,660,-1,-0.172687,-0.280431,11.83005,1.819275,9.677401,1.568209,93,-50.751343,1.71936,79.299316,105,0.0,1.867676,-1.472168,543,360,661,0.90625,4,0,28655,28856,28668,,153,321,2,12,1,3394,54848768
-14,660,-1,-0.172687,-0.280429,11.8872,1.895475,9.553576,1.565681,93,-50.756836,1.724854,79.06311,105,-0.197754,1.801758,-1.450195,543,360,660,0.90625,4,0,28655,28852,28668,,153,321,2,12,1,3393,54848876
-12,659,-1,-0.172687,-0.280427,11.839575,1.914525,9.6393,1.567656,93,-50.800781,1.724854,78.832397,105,-0.395508,1.73584,-1.472168,543,360,660,0.90625,4,0,28650,28852,28663,,153,321,2,12,1,3393,54848968
-10,659,-1,-0.172687,-0.280425,11.877675,2.028825,9.725025,1.577867,92,-50.83374,1.71936,78.601685,105,-0.021973,1.757813,-1.472168,543,360,659,0.90625,4,0,28653,28852,28665,,153,321,2,12,1,3393,54849076
-7,658,0,-0.172687,-0.280423,11.725275,1.990725,9.610725,1.557897,92,-50.85022,1.713867,78.370972,105,0.0,1.757813,-1.516113,543,360,659,0.90625,4,0,28653,28852,28665,,153,321,2,12,1,3393,54849168
-5,658,0,-0.172687,-0.280421,11.763375,2.066925,9.591675,1.560751,92,-50.85022,1.708374,78.134766,104,0.087891,1.801758,-1.538086,542,359,658,0.90625,4,0,28650,28852,28665,,153,321,2,12,1,3393,54849276
-3,658,0,-0.172687,-0.280419,11.71575,2.11455,9.525001,1.553438,92,-50.861206,1.708374,77.893066,104,-0.153809,1.845703,-1.560059,543,360,658,0.90625,4,0,28653,28852,28665,,153,321,2,12,1,3393,54849368
-1,657,0,-0.172687,-0.280417,11.63955,2.1336,9.534525,1.548327,91,-50.883179,1.702881,77.651367,104,-0.065918,1.801758,-1.560059,543,360,657,0.90625,4,0,28650,28852,28663,,153,321,2,12,1,3392,54849476
2,657,0,-0.172687,-0.280415,11.67765,2.07645,9.648825,1.557336,91,-50.888672,1.697388,77.409668,104,-0.109863,1.757813,-1.560059,542,360,657,0.90625,4,0,28650,28844,28663,,153,321,2,12,1,3392,54849572
4,656,0,-0.172687,-0.280413,11.6967,2.238375,9.572625,1.556736,91,-50.916138,1.686401,77.173462,103,-0.175781,1.757813,-1.560059,542,359,656,0.90625,4,0,28648,28844,28663,,153,321,2,12,1,3392,54849676
6,656,1,-0.172687,-0.280411,11.60145,2.19075,9.496425,1.543413,91,-50.95459,1.675415,76.942749,103,-0.41748,1.713867,-1.516113,542,360,656,0.90625,4,0,28650,28844,28663,,153,321,2,12,1,3392,54849768
9,655,1,-0.172687,-0.280409,11.515725,2.3241,9.39165,1.532501,91,-51.020508,1.669922,76.712036,103,-0.74707,1.713867,-1.516113,542,359,656,0.90625,4,0,28648,28844,28663,,153,321,2,12,1,3392,54849876
11,655,1,-0.172687,-0.280407,11.468101,2.314575,9.39165,1.528472,90,-51.064453,1.658936,76.481323,103,-0.483398,1.779785,-1.560059,542,359,655,0.90625,4,0,28648,28844,28663,,153,321,2,12,1,3392,54849968
13,654,1,-0.172687,-0.280405,11.3919,2.34315,9.42975,1.525428,90,-51.135864,1.647949,76.239624,103,-0.439453,1.867676,-1.604004,542,359,655,0.90625,4,0,28650,28844,28663,,153,321,2,12,1,3392,54850080
15,654,1,-0.172687,-0.280403,11.41095,2.45745,9.420225,1.528406,90,-51.16333,1.642456,75.986938,103,-0.131836,1.933594,-1.647949,542,359,654,0.90625,4,0,28648,28844,28660,,153,321,2,12,1,3392,54850168
17,654,1,-0.172687,-0.280401,11.534775,2.543175,9.372601,1.536442,90,-51.196289,1.63147,75.734253,102,-0.395508,1.955566,-1.669922,542,359,654,0.90625,4,0,28648,28844,28660,,153,321,2,12,1,3392,54850276
20,653,1,-0.172687,-0.280399,11.468101,2.505075,9.420225,1.533356,89,-51.196289,1.625977,75.476074,102,0.197754,1.977539,-1.669922,542,359,654,0.90625,4,0,28648,28840,28663,,153,321,2,12,1,3393,54850368
22,653,1,-0.172687,-0.280397,11.56335,2.60985,9.496425,1.54754,89,-51.190796,1.61499,75.217896,102,0.109863,1.911621,-1.691895,542,359,653,0.90625,4,0,28648,28840,28660,,153,321,2,12,1,3393,54850476
24,652,1,-0.172687,-0.280396,11.610975,2.619375,9.458325,1.548727,89,-51.146851,1.604004,74.96521,102,0.615234,1.867676,-1.669922,542,359,653,0.90625,4,0,28645,28836,28660,,153,321,2,12,1,3393,54850572
26,651,2,-0.172687,-0.280394,11.63955,2.7432,9.525001,1.557676,89,-51.124878,1.593018,74.718018,102,0.285645,1.801758,-1.647949,542,359,652,0.90625,4,0,28645,28836,28658,,153,321,2,12,1,3394,54850676
29,651,2,-0.172687,-0.280392,11.48715,2.676525,9.46785,1.540708,88,-51.086426,1.576538,74.476318,101,0.461426,1.73584,-1.625977,542,359,652,0.90625,4,0,28645,28836,28658,,153,321,2,12,1,3394,54850768
31,650,2,-0.172687,-0.28039,11.420475,2.771775,9.458325,1.536977,88,-51.05896,1.560059,74.234619,101,0.241699,1.713867,-1.604004,542,359,651,0.90625,4,0,28643,28836,28655,,153,321,2,12,1,3394,54850876
33,650,2,-0.172687,-0.280388,11.420475,2.76225,9.372601,1.531055,88,-51.020508,1.549072,73.998413,101,0.65918,1.82373,-1.560059,542,359,651,0.90625,4,0,28643,28836,28655,,153,321,2,12,1,3394,54850968
35,649,2,-0.172687,-0.280386,11.439526,2.809875,9.553576,1.54498,88,-50.965576,1.543579,73.756714,101,0.703125,1.867676,-1.582031,542,359,651,0.904297,4,0,28643,28832,28655,,153,321,2,12,1,3394,54851076
38,649,2,-0.172687,-0.280384,11.41095,2.867025,9.50595,1.540866,87,-50.883179,1.543579,73.504028,101,0.944824,1.911621,-1.604004,542,359,650,0.904297,4,0,28643,28832,28655,,153,321,2,12,1,3395,54851168
40,648,2,-0.172687,-0.280382,11.468101,2.943225,9.553576,1.549814,87,-50.795288,1.538086,73.251343,100,0.944824,1.911621,-1.625977,542,359,649,0.904297,4,0,28643,28832,28655,,153,321,2,12,1,3394,54851276
42,648,2,-0.172686,-0.28038,11.439526,2.962275,9.525001,1.546025,87,-50.679932,1.532593,73.00415,100,1.230469,1.845703,-1.625977,542,359,649,0.90625,4,0,28643,28832,28655,,153,321,2,12,1,3394,54851368
44,647,2,-0.172686,-0.280378,11.496675,3.0861,9.648825,1.561099,87,-50.564575,1.5271,72.762451,100,0.900879,1.801758,-1.560059,541,359,649,0.904297,4,0,28640,28832,28653,,153,321,2,12,1,3394,54851476
46,646,2,-0.172686,-0.280376,11.325225,3.095625,9.553576,1.542116,86,-50.449219,1.521606,72.531738,100,1.340332,1.801758,-1.516113,542,359,648,0.904297,4,0,28640,28828,28653,,153,321,2,12,1,3394,54851572
49,646,2,-0.172686,-0.280374,11.458575,3.2004,9.54405,1.553823,86,-50.355835,1.516113,72.301025,100,0.834961,1.73584,-1.494141,541,359,648,0.904297,4,0,28638,28828,28650,,153,321,2,12,1,3394,54851676
51,645,2,-0.172686,-0.280372,11.382375,3.190875,9.648825,1.554517,86,-50.289917,1.516113,72.070313,99,0.769043,1.801758,-1.450195,541,359,647,0.904297,4,0,28635,28828,28648,,153,321,2,12,1,3394,54851768
53,644,3,-0.172686,-0.28037,11.41095,3.29565,9.591675,1.555363,86,-50.223999,1.516113,71.845093,99,0.615234,1.801758,-1.428223,541,359,647,0.904297,4,0,28633,28828,28645,,153,321,2,12,1,3394,54851876
55,644,3,-0.172686,-0.280368,11.22045,3.228975,9.591675,1.539328,85,-50.180054,1.521606,71.61438,99,0.769043,1.82373,-1.40625,541,359,647,0.904297,4,0,28635,28824,28648,,153,321,2,12,1,3394,54851968
57,643,3,-0.172686,-0.280366,11.287126,3.25755,9.65835,1.549117,85,-50.114136,1.5271,71.383667,99,0.725098,1.867676,-1.428223,541,359,646,0.904297,4,0,28633,28824,28648,,153,321,2,12,1,3394,54852080
60,642,3,-0.172685,-0.280364,11.2776,3.40995,9.7536,1.558429,85,-50.07019,1.543579,71.152954,99,0.681152,1.867676,-1.40625,541,359,645,0.904297,4,0,28635,28824,28648,,153,321,2,12,1,3395,54852168
62,642,3,-0.172685,-0.280363,11.29665,3.429,9.7917,1.562609,85,-50.004272,1.554565,70.916748,98,0.571289,1.82373,-1.40625,541,359,645,0.904297,4,0,28633,28824,28648,,153,321,2,12,1,3396,54852276
64,641,3,-0.172685,-0.280361,11.18235,3.4671,9.725025,1.550668,85,-49.960327,1.565552,70.686035,98,0.483398,1.82373,-1.40625,541,359,645,0.904297,4,0,28633,28824,28645,,153,321,2,12,1,3397,54852368
66,640,3,-0.172685,-0.280359,11.268075,3.5052,9.839325,1.565254,84,-49.888916,1.576538,70.455322,98,0.769043,1.779785,-1.428223,541,359,644,0.904297,4,0,28633,28824,28648,,153,321,2,12,1,3397,54852476
68,640,3,-0.172685,-0.280357,11.3538,3.60045,9.88695,1.577023,84,-49.806519,1.582031,70.224609,98,0.922852,1.757813,-1.450195,541,358,644,0.904297,4,0,28633,28820,28645,,153,321,2,12,1,3397,54852572
71,639,3,-0.172685,-0.280355,11.172825,3.571875,9.81075,1.557814,84,-49.713135,1.587524,69.988403,98,1.164551,1.757813,-1.472168,541,359,643,0.904297,4,0,28633,28820,28648,,153,321,2,12,1,3397,54852676
73,638,3,-0.172684,-0.280353,11.020425,3.629025,9.801225,1.547525,84,-49.630737,1.587524,69.763184,97,1.098633,1.779785,-1.494141,541,359,643,0.904297,4,0,28630,28820,28645,,153,321,2,12,1,3397,54852768
75,638,3,-0.172684,-0.280351,11.001375,3.629025,9.744075,1.542146,83,-49.498901,1.587524,69.526978,97,1.340332,1.757813,-1.516113,541,359,642,0.904297,4,0,28628,28816,28643,,153,321,2,12,1,3397,54852876
77,637,3,-0.172684,-0.280349,11.115675,3.648075,9.877425,1.559523,83,-49.378052,1.587524,69.296265,97,1.428223,1.779785,-1.494141,541,359,642,0.904297,4,0,28628,28816,28643,,153,321,2,12,1,3397,54852968
79,636,4,-0.172684,-0.280347,10.906125,3.71475,9.858376,1.544893,83,-49.246216,1.593018,69.065552,97,1.07666,1.779785,-1.472168,541,359,641,0.904297,4,0,28630,28816,28643,,153,321,2,12,1,3397,54853076
81,635,4,-0.172684,-0.280345,10.868025,3.71475,9.782175,1.536866,83,-49.174805,1.604004,68.829346,97,0.505371,1.845703,-1.450195,541,359,641,0.904297,4,0,28630,28816,28643,,153,321,2,12,1,3397,54853168
83,635,4,-0.172683,-0.280344,11.0109,3.82905,9.858376,1.555256,82,-49.0979,1.61499,68.598633,96,0.681152,1.889648,-1.428223,540,358,640,0.902344,4,0,28628,28816,28640,,153,321,2,12,1,3397,54853276
85,634,4,-0.172683,-0.280342,10.944225,3.8481,9.906,1.554021,82,-49.092407,1.636963,68.362427,96,-0.087891,1.867676,-1.428223,540,358,640,0.902344,4,0,28628,28816,28640,,153,321,2,12,1,3397,54853368
88,633,4,-0.172683,-0.28034,10.87755,3.838575,9.906,1.548774,82,-49.075928,1.647949,68.131714,96,0.307617,1.889648,-1.40625,541,359,639,0.904297,4,0,28628,28816,28640,,153,321,2,12,1,3397,54853476
90,632,4,-0.172683,-0.280338,10.8204,3.94335,9.953625,1.550844,82,-49.0979,1.658936,67.895508,96,-0.021973,1.889648,-1.450195,541,358,639,0.904297,4,0,28628,28812,28640,,153,321,2,12,1,3396,54853572
92,632,4,-0.172683,-0.280336,10.87755,3.952875,9.8679,1.549242,81,-49.086914,1.669922,67.659302,96,0.065918,1.867676,-1.494141,540,358,638,0.902344,4,0,28625,28812,28638,,153,321,2,12,1,3396,54853676
94,631,4,-0.172682,-0.280334,10.91565,4.0386,9.9822,1.561986,81,-49.119873,1.675415,67.428589,95,-0.307617,1.801758,-1.494141,540,358,638,0.902344,4,0,28625,28812,28638,,153,321,2,12,1,3397,54853768
96,630,4,-0.172682,-0.280332,10.829926,4.09575,9.9441,1.554962,81,-49.130859,1.675415,67.192383,95,-0.109863,1.779785,-1.538086,540,358,638,0.902344,4,0,28625,28812,28638,,153,321,2,12,1,3397,54853876
98,629,4,-0.172682,-0.28033,10.9728,4.219575,10.125075,1.580792,81,-49.191284,1.675415,66.956177,95,-0.681152,1.73584,-1.538086,540,358,637,0.902344,4,0,28625,28812,28638,,153,321,2,12,1,3397,54853968
100,628,4,-0.172682,-0.280328,10.8585,4.24815,9.915525,1.559508,81,-49.257202,1.675415,66.719971,95,-0.703125,1.779785,-1.516113,540,358,636,0.902344,4,0,28623,28812,28635,,153,321,2,12,1,3397,54854080
102,627,4,-0.172681,-0.280327,10.868025,4.28625,9.934575,1.562487,80,-49.372559,1.675415,66.489258,95,-1.362305,1.757813,-1.494141,540,358,636,0.902344,4,0,28623,28808,28635,,153,321,2,12,1,3397,54854168
105,627,4,-0.172681,-0.280325,10.963275,4.32435,9.96315,1.57213,80,-49.493408,1.680908,66.253052,94,-1.208496,1.801758,-1.494141,540,358,636,0.902344,4,0,28620,28808,28633,,153,321,2,12,1,3397,54854276
107,626,4,-0.172681,-0.280323,10.953751,4.3815,9.953625,1.572509,80,-49.63623,1.680908,66.022339,94,-1.472168,1.779785,-1.516113,540,358,635,0.902344,4,0,28620,28808,28633,,153,321,2,12,1,3397,54854368
109,625,4,-0.17268,-0.280321,10.868025,4.410075,9.92505,1.56533,80,-49.740601,1.680908,65.791626,94,-0.65918,1.801758,-1.516113,540,358,634,0.902344,4,0,28620,28808,28633,,153,321,2,12,1,3397,54854476
111,624,4,-0.17268,-0.280319,10.868025,4.410075,9.972675,1.568249,79,-49.762573,1.680908,65.55542,94,0.175781,1.801758,-1.538086,540,358,634,0.902344,4,0,28620,28808,28633,,153,321,2,12,1,3397,54854572
113,623,4,-0.17268,-0.280317,10.7442,4.4958,9.877425,1.555952,79,-49.680176,1.686401,65.308228,94,1.252441,1.889648,-1.538086,540,358,634,0.902344,4,0,28618,28808,28630,,153,321,2,12,1,3397,54854676
115,622,4,-0.17268,-0.280315,10.8204,4.51485,9.9441,1.566089,79,-49.515381,1.697388,65.061035,94,1.867676,1.955566,-1.538086,540,358,633,0.902344,4,0,28620,28804,28633,,153,321,2,12,1,3397,54854768
117,621,4,-0.172679,-0.280313,10.868025,4.6101,9.96315,1.573633,79,-49.279175,1.708374,64.813843,93,2.834473,1.955566,-1.516113,540,358,632,0.902344,4,0,28618,28804,28630,,153,321,2,12,1,3396,54854876
119,620,4,-0.172679,-0.280312,10.696575,4.572,9.96315,1.560172,78,-48.999023,1.71936,64.56665,93,2.746582,1.933594,-1.538086,540,358,632,0.902344,4,0,28618,28804,28630,,153,321,2,12,1,3396,54854968
121,620,4,-0.172679,-0.28031,10.7823,4.676775,10.029825,1.57382,78,-48.724365,1.730347,64.324951,93,2.702637,1.889648,-1.494141,540,358,632,0.902344,4,0,28615,28804,28628,,153,321,2,12,1,3396,54855076
123,619,4,-0.172678,-0.280308,10.772775,4.695825,10.201275,1.585076,78,-48.499146,1.741333,64.083252,93,2.197266,1.889648,-1.472168,540,358,631,0.902344,4,0,28615,28804,28628,,153,321,2,12,1,3395,54855168
125,618,4,-0.172678,-0.280306,10.668,4.733925,10.1727,1.57708,78,-48.334351,1.757813,63.847046,92,1.450195,1.867676,-1.428223,540,358,630,0.902344,4,0,28613,28804,28628,,153,321,2,12,1,3395,54855276
128,617,4,-0.172678,-0.280304,10.563225,4.733925,10.1727,1.569744,77,-48.218994,1.774292,63.616333,92,0.791016,1.82373,-1.428223,540,358,630,0.902344,4,0,28613,28804,28628,,153,321,2,12,1,3395,54855368
130,616,4,-0.172677,-0.280302,10.61085,4.810125,10.287,1.583164,77,-48.158569,1.790771,63.380127,92,0.549316,1.845703,-1.428223,540,358,630,0.902344,4,0,28615,28804,28628,,153,321,2,12,1,3395,54855476
132,615,4,-0.172677,-0.280301,10.391775,4.810125,10.0584,1.552703,77,-48.14209,1.801758,63.154907,92,-0.109863,1.867676,-1.428223,540,358,629,0.902344,4,0,28615,28800,28628,,153,321,2,12,1,3395,54855572
134,614,4,-0.172677,-0.280299,10.467975,4.89585,10.1346,1.565845,77,-48.147583,1.82373,62.918701,92,-0.153809,1.889648,-1.428223,540,358,628,0.902344,4,0,28613,28800,28628,,153,321,2,12,1,3396,54855676
136,613,4,-0.172676,-0.280297,10.601325,4.962525,10.182225,1.580186,77,-48.169556,1.84021,62.682495,91,-0.461426,1.889648,-1.428223,540,358,628,0.902344,4,0,28613,28800,28628,,153,321,2,12,1,3395,54855768
138,612,4,-0.172676,-0.280295,10.620375,5.057775,10.182225,1.584721,76,-48.202515,1.856689,62.451782,91,-0.219727,1.82373,-1.450195,539,358,628,0.902344,4,0,28613,28800,28625,,153,321,2,12,1,3396,54855876
